0.000000000000000000e+00,2.899999999999999800e-01,1.211000000000000076e+00,2.591000000000000192e+00,1.745000000000000107e+00,2.690999999999999837e+00,2.682999999999999829e+00,2.051000000000000156e+00,1.953000000000000069e+00,1.179000000000000048e+00,1.792999999999999927e+00,1.846999999999999975e+00,1.556000000000000050e+00,2.141000000000000014e+00,7.610000000000000098e-01,1.120999999999999996e+00,5.352999999999999758e+00
2.899999999999999800e-01,0.000000000000000000e+00,7.069999999999999618e-01,2.700000000000000178e+00,1.854000000000000092e+00,2.718999999999999861e+00,2.791999999999999815e+00,2.160000000000000142e+00,2.061999999999999833e+00,1.288000000000000034e+00,1.903000000000000025e+00,2.132000000000000117e+00,1.840000000000000080e+00,2.424999999999999822e+00,1.046000000000000041e+00,1.405000000000000027e+00,5.636999999999999567e+00
1.145999999999999908e+00,7.039999999999999591e-01,0.000000000000000000e+00,3.282000000000000028e+00,2.188000000000000167e+00,2.333000000000000185e+00,3.125000000000000000e+00,2.494000000000000217e+00,2.395999999999999908e+00,1.622000000000000108e+00,2.236000000000000210e+00,2.970000000000000195e+00,2.678999999999999826e+00,3.263999999999999790e+00,2.063000000000000167e+00,2.244000000000000217e+00,6.475999999999999979e+00
2.634999999999999787e+00,2.399999999999999911e+00,3.001999999999999780e+00,0.000000000000000000e+00,9.200000000000000400e-01,9.719999999999999751e-01,3.850000000000000089e-01,2.516000000000000014e+00,8.669999999999999929e-01,2.027000000000000135e+00,2.146999999999999797e+00,2.991000000000000103e+00,3.270000000000000018e+00,3.854999999999999982e+00,3.188000000000000167e+00,2.834999999999999964e+00,7.016000000000000014e+00
1.772999999999999909e+00,1.538000000000000034e+00,2.140000000000000124e+00,8.910000000000000142e-01,0.000000000000000000e+00,8.090000000000000524e-01,1.195000000000000062e+00,1.655000000000000027e+00,6.169999999999999929e-01,1.165999999999999925e+00,1.286000000000000032e+00,2.129000000000000004e+00,2.407999999999999918e+00,2.992999999999999883e+00,2.326999999999999957e+00,1.973000000000000087e+00,6.155000000000000249e+00
2.751999999999999780e+00,2.517999999999999794e+00,2.536000000000000032e+00,9.719999999999999751e-01,8.169999999999999485e-01,0.000000000000000000e+00,1.534999999999999920e+00,2.633999999999999897e+00,1.032000000000000028e+00,2.145000000000000018e+00,2.265000000000000124e+00,3.108000000000000096e+00,3.387999999999999901e+00,3.972999999999999865e+00,3.306000000000000050e+00,2.952999999999999847e+00,7.134000000000000341e+00
2.871999999999999886e+00,2.637000000000000011e+00,3.238999999999999879e+00,4.010000000000000231e-01,1.318000000000000060e+00,1.693999999999999950e+00,0.000000000000000000e+00,1.280999999999999917e+00,7.820000000000000284e-01,2.265000000000000124e+00,2.000000000000000000e+00,2.922000000000000153e+00,3.498000000000000220e+00,4.067000000000000171e+00,3.757000000000000117e+00,3.165000000000000036e+00,6.586999999999999744e+00
2.755999999999999783e+00,1.745000000000000107e+00,2.451999999999999957e+00,1.741999999999999993e+00,1.102000000000000091e+00,1.810000000000000053e+00,1.552999999999999936e+00,0.000000000000000000e+00,8.369999999999999662e-01,1.147999999999999909e+00,8.100000000000000533e-01,1.731999999999999984e+00,2.307999999999999829e+00,2.876999999999999780e+00,2.567000000000000171e+00,1.973999999999999977e+00,5.482999999999999652e+00
2.150999999999999801e+00,1.917000000000000037e+00,2.519000000000000128e+00,9.050000000000000266e-01,5.969999999999999751e-01,9.729999999999999760e-01,7.159999999999999698e-01,7.119999999999999662e-01,0.000000000000000000e+00,1.544000000000000039e+00,1.431000000000000050e+00,2.353000000000000203e+00,2.928999999999999826e+00,3.498000000000000220e+00,3.188000000000000167e+00,2.595000000000000195e+00,6.104000000000000092e+00
1.207000000000000073e+00,9.719999999999999751e-01,1.679000000000000048e+00,2.093999999999999861e+00,1.247999999999999998e+00,2.174999999999999822e+00,2.185000000000000053e+00,1.268999999999999906e+00,1.368999999999999995e+00,0.000000000000000000e+00,6.059999999999999831e-01,1.145000000000000018e+00,1.243000000000000105e+00,1.828000000000000069e+00,1.374000000000000110e+00,8.080000000000000515e-01,5.040000000000000036e+00
2.117999999999999883e+00,1.586999999999999966e+00,2.294000000000000039e+00,2.115000000000000213e+00,1.268999999999999906e+00,2.196000000000000174e+00,2.013999999999999790e+00,8.239999999999999547e-01,1.445000000000000062e+00,6.610000000000000320e-01,0.000000000000000000e+00,8.429999999999999716e-01,1.669000000000000039e+00,2.237999999999999989e+00,1.929000000000000048e+00,1.336000000000000076e+00,4.868999999999999773e+00
1.780000000000000027e+00,2.064999999999999947e+00,2.785000000000000142e+00,3.257000000000000117e+00,2.112999999999999989e+00,3.325000000000000178e+00,2.922000000000000153e+00,1.731999999999999984e+00,2.353000000000000203e+00,1.510999999999999899e+00,8.429999999999999716e-01,0.000000000000000000e+00,1.133999999999999897e+00,1.901000000000000023e+00,1.590999999999999970e+00,9.979999999999999982e-01,4.025999999999999801e+00
1.512000000000000011e+00,1.796000000000000041e+00,2.516000000000000014e+00,3.305000000000000160e+00,2.459000000000000075e+00,3.386000000000000121e+00,3.508000000000000007e+00,2.318000000000000060e+00,2.939000000000000057e+00,1.243000000000000105e+00,1.679000000000000048e+00,1.133999999999999897e+00,0.000000000000000000e+00,7.439999999999999947e-01,1.169000000000000039e+00,4.349999999999999978e-01,3.580999999999999961e+00
2.096999999999999975e+00,2.380999999999999783e+00,2.859999999999999876e+00,3.890000000000000124e+00,3.044000000000000039e+00,3.971000000000000085e+00,4.076999999999999957e+00,2.887000000000000011e+00,3.508000000000000007e+00,1.828000000000000069e+00,2.248000000000000220e+00,1.909999999999999920e+00,7.019999999999999574e-01,0.000000000000000000e+00,1.072000000000000064e+00,1.020000000000000018e+00,4.110999999999999766e+00
7.610000000000000098e-01,1.046000000000000041e+00,1.969999999999999973e+00,3.173000000000000043e+00,2.326999999999999957e+00,4.235000000000000320e+00,3.766000000000000014e+00,2.575000000000000178e+00,3.197000000000000064e+00,1.403999999999999915e+00,1.937000000000000055e+00,1.598999999999999977e+00,1.169000000000000039e+00,1.181000000000000050e+00,0.000000000000000000e+00,7.670000000000000151e-01,5.105000000000000426e+00
1.076999999999999957e+00,1.360999999999999988e+00,2.080999999999999961e+00,2.870000000000000107e+00,2.024000000000000021e+00,2.951000000000000068e+00,3.173999999999999932e+00,1.983999999999999986e+00,2.604999999999999982e+00,8.080000000000000515e-01,1.344999999999999973e+00,1.008000000000000007e+00,4.349999999999999978e-01,1.020000000000000018e+00,7.670000000000000151e-01,0.000000000000000000e+00,4.052999999999999936e+00
5.285999999999999588e+00,5.570999999999999730e+00,6.291000000000000369e+00,7.514000000000000234e+00,6.233999999999999986e+00,7.160999999999999588e+00,6.567999999999999616e+00,5.485999999999999766e+00,6.107000000000000206e+00,5.017999999999999794e+00,4.850999999999999979e+00,4.008000000000000007e+00,3.564999999999999947e+00,4.203999999999999737e+00,4.770999999999999908e+00,4.036999999999999922e+00,0.000000000000000000e+00
